DX이해,제목,제작,url,부분,분류1,분류2,분류3,분류4
DX이해,"개인 사업, 유튜브, 기업 마케팅, 어디에나 써먹을 수 있는 브랜딩의 정석 ",북토크,https://www.youtube.com/watch?v=z4_rCEBRch4&pp=ygUV66eI7J207YGs66Gc7YOA6rKf7YyF,DX트렌드,마이크로타겟팅,,,
DX이해,,,,,,,,
DX이해,,,,,,,,
DX이해,,,,,,,,
DX이해,,,,,,,,
DX이해,프로세스마이닝이란? What is Process Mining? ,PUZZLE DATA,https://www.youtube.com/watch?v=rab5Tl12fMM&pp=ygUV7ZSE66Gc7IS47Iqk66eI7J2064ud,DX트렌드,프로세스마이닝,,,
DX이해,[교육] 쉽게 이해하는 'Process Mining Overview'_1 ,PUZZLE DATA,https://www.youtube.com/watch?v=BB2TrTLTY88&pp=ygUV7ZSE66Gc7IS47Iqk66eI7J2064ud,DX트렌드,프로세스마이닝,,,
DX이해,[유통편] 프로세스 마이닝으로 고객 행동을 분석할 수 있을까? ,PUZZLE DATA,https://www.youtube.com/watch?v=wC4vGlHHiMA&pp=ygUV7ZSE66Gc7IS47Iqk66eI7J2064ud,DX트렌드,프로세스마이닝,,,
DX이해,프로세스 마이닝이란? What is Processmining? ,,https://www.youtube.com/watch?v=dLkB4GXO23s,DX트렌드,프로세스마이닝,,,
DX이해,[PMW] 병원은 왜 프로세스 마이닝을 필요로 하는가?_한림대학교성심병원 이미연 교수 ,PUZZLE DATA,https://www.youtube.com/watch?v=pPx7qQNkrbI&pp=ygUV7ZSE66Gc7IS47Iqk66eI7J2064ud,DX트렌드,프로세스마이닝,,,
DX이해,"적용사례를 통해 쉽게 이해하는 프로세스 마이닝, 프로디스커버리ㅣ퍼즐데이터 황수호 컨설팅팀 총괄 / 상무 ",바이라인네트워크 비즈니스 테크TV,https://www.youtube.com/watch?v=i05ufg8ca4A&pp=ygUV7ZSE66Gc7IS47Iqk66eI7J2064ud,DX트렌드,프로세스마이닝,,,
DX이해,[2022 데이터 컨퍼런스] 지속적인 업무혁신을 위한 리얼타임 프로세스 마이닝 - 퍼즐데이터 김영일 대표 ,컴퓨터월드 / IT DAILY,https://www.youtube.com/watch?v=iPCYB_PZJUs&pp=ygUV7ZSE66Gc7IS47Iqk66eI7J2064ud,DX트렌드,프로세스마이닝,,,
DX이해,디지털 트랜스포메이션의 시작 : RPA + 프로세스 마이닝 ,TalkIT,https://www.youtube.com/watch?v=8clDhJldl0U&pp=ygUV7ZSE66Gc7IS47Iqk66eI7J2064ud,DX트렌드,프로세스마이닝,,,
DX이해,What is Process Mining? | Sifters ,Sifters Process Performance,https://www.youtube.com/watch?v=-u5y2dST7ng&pp=ugMICgJrbxABGAHKBRXtlITroZzshLjsiqTrp4jsnbTri50%3D,DX트렌드,프로세스마이닝,,,
DX이해,프로세스 마이닝이란? 프로세스 마이닝이 기업에 필요한 이유! ,WellsTech 웰스테크,https://www.youtube.com/watch?v=2dFJSYL3Ptc&pp=ygUV7ZSE66Gc7IS47Iqk66eI7J2064ud,DX트렌드,프로세스마이닝,,,
DX이해,[즉문즉답 1분컷] 프로세스 마이닝을 하면 어떤 결과가 나오는건가요? ,PUZZLE DATA,https://www.youtube.com/watch?v=9S-x9umd3rA&pp=ygUV7ZSE66Gc7IS47Iqk66eI7J2064ud,DX트렌드,프로세스마이닝,,,
DX이해,[웨비나] 2020 프로세스 마이닝 산업별 수행사례,PUZZLE DATA,https://www.youtube.com/watch?v=g6LHzWiqJig,DX트렌드,프로세스마이닝,,,
DX이해,"[웨비나_토크아이티] 프로세스 마이닝, 디지털 트랜스포메이션 및 자동화를 위한 필수 도구",PUZZLE DATA,https://www.youtube.com/watch?v=YM3EZKHStKw,DX트렌드,프로세스마이닝,,,
DX이해,[Summit 2019] Session 5. 신한은행의 프로세스 재발견 사례,PUZZLE DATA,https://www.youtube.com/watch?v=7DYCR5y-j_8,DX트렌드,프로세스마이닝,,,
DX이해,[Summit 2019] Session 3. 암웨이 고객 분석을 위한 디지털 프로세스 마이닝 적용 사례,PUZZLE DATA,https://www.youtube.com/watch?v=mXL8b70pd6s,DX트렌드,프로세스마이닝,,,
DX이해,[Summit 2019] Session 7. 프로세스마이닝 플랫폼 ProDiscovery 및 Roadmap 소개,PUZZLE DATA,https://www.youtube.com/watch?v=wi89kcyqinE,DX트렌드,프로세스마이닝,,,
DX이해,,,,,,,,
DX이해,22년 2회4. BPR사례 ,한국디지털비즈니스지원센터,https://www.youtube.com/watch?v=DM6dPtXeLeU&pp=ygUDQlBS,DX트렌드,BPR,,,
DX이해,BP 02장 4 BPR과 프로세스 혁신 ,"R자고요 /김교수 TV, Dae Ho Kim",https://www.youtube.com/watch?v=aOqT2ExVk6s&pp=ygUDQlBS,DX트렌드,BPR,,,
DX이해,비즈니스 프로세스 리엔지니어링 설명 - 가장 간단한 설명 ,Mister Simplify,https://www.youtube.com/watch?v=v-jAf7L2Uak,DX트렌드,BPR,,,
DX이해,Business Process Reengineering with Application ,Jacqueline Christopher,https://www.youtube.com/watch?v=IZHqAo4QryE&pp=ygUDQlBS,DX트렌드,BPR,,,
DX이해,BPR Principle 1 ,QUT Digital Learning Portfolio - Production,https://www.youtube.com/watch?v=szs1W6mM6V8&pp=ygUDQlBS,DX트렌드,BPR,,,
DX이해,Example BPR ,QUT Digital Learning Portfolio - Production,https://www.youtube.com/watch?v=xDIhv5bd_g8&pp=ygUDQlBS,DX트렌드,BPR,,,
DX이해,Balanced Price Range (BPR) Simplified - ICT Concepts ,RyanTradesFX,https://www.youtube.com/watch?v=wJ1GOcI2Zp4&pp=ygUDQlBS,DX트렌드,BPR,,,
DX이해,ICT Balanced Price Range (BPR) Explained in 5 Minutes ,DodgysDD,https://www.youtube.com/watch?v=edMbhotLobs&pp=ygUDQlBS,DX트렌드,BPR,,,
DX이해,"Business Process Reengineering, Reengineering and Strategy implementation, strategic management, mba ",DWIVEDI GUIDANCE,https://www.youtube.com/watch?v=UBSdMqO4lBk&pp=ygUDQlBS,DX트렌드,BPR,,,
DX이해,,,,,,,,
DX이해,[D-Talking 디톡킹] Digital ESG 어디까지 왔니? 최근 트렌드와 SK 사례 살펴보기 1부 ,SK주식회사 C&C,https://www.youtube.com/watch?v=tlHypeGhSDU&pp=ygUGRFQtRVNH,DX트렌드,ESG,,,
DX이해,[5분 미리보기] HR 온라인 세미나 DT 및 ESG 대응 직무체계 혁신 ,HR아카데미,https://www.youtube.com/watch?v=SZtB0pEmpGg&pp=ygUGRFQtRVNH,DX트렌드,ESG,,,
DX이해,ESG와 DT를 한 번에 해결하는 Dual Transformation | 강의 Preview | 디지털 트랜스포메이션 | 이노핏파트너스 ,이노핏파트너스 innoFIT Partners,https://www.youtube.com/watch?v=G78EHpVkfSs&pp=ygUGRFQtRVNH,DX트렌드,ESG,,,
DX이해,"[디지털 트랜스포메이션]_디지털 트랜스포메이션과 ESG의 시대, 당신이 CEO라면 Deep Change와 Slow Death 중 하나를 선택하라_한국기업지배구조원_양희원 선임연구원 ",allshow TV,https://www.youtube.com/watch?v=ESE3UZWxb4Y&pp=ygUGRFQtRVNH,DX트렌드,ESG,,,
DX이해,"[REAL 2021] 1-5. 함께하는 기업 지속성장의 비결, 디지털 ESG 경영 - 삼성SDS 디지털컨설팅팀 인창우 프로 ",삼성SDS,https://www.youtube.com/watch?v=A4FUicQFjnQ&pp=ygUGRFQtRVNH,DX트렌드,ESG,,,
DX이해,,,,,,,,
DX이해,SHRM 2022 리뷰와 함께 살펴 보는 People Analytics 및 예측 분석 사례_ 가천대 이중학 교수 ,HEARTCOUNT(하트카운트) ,https://www.youtube.com/watch?v=CQKSpFJLBZY,DX트렌드,데이터애널리틱스,,,
DX이해,Ch09_01.빅데이터 애널리틱스(BI와 BA) ,,https://www.youtube.com/watch?v=fXSIu9VdoTg&pp=ygUY642w7J207YSw7JWg64SQ66as7Yux7Iqk,DX트렌드,데이터애널리틱스,,,
DX이해,[예측 및 분류를 위한 데이터 애널리틱스 기법] 데이터애널리틱스 기법 완벽하게 뽀시기! ,,https://www.youtube.com/watch?v=eZxD-ZUp6MI&pp=ygUY642w7J207YSw7JWg64SQ66as7Yux7Iqk,DX트렌드,데이터애널리틱스,,,
DX이해,파이어베이스 애널리틱스 소개 ,슬기로운코딩생활,https://www.youtube.com/watch?v=mW_D2smATcU&pp=ygUY642w7J207YSw7JWg64SQ66as7Yux7Iqk,DX트렌드,데이터애널리틱스,,,
DX이해,Google Cloud 데이터 애널리틱스 솔루션으로 복잡한 문제를 빠르고 효율적으로 해결한 쏘카 ,Google Cloud,https://www.youtube.com/watch?v=n0N0AIndE7s&pp=ygUY642w7J207YSw7JWg64SQ66as7Yux7Iqk,DX트렌드,데이터애널리틱스,,,
DX이해,The Ultimate Data Analytics Career Plan for 2023 | CareerFoundry Webinar ,Alex The Analyst,https://www.youtube.com/watch?v=IMU1V-JugKo&pp=ygUOZGF0YSBhbmFseXRpY3M%3D,DX트렌드,데이터애널리틱스,,,
DX이해,What Is Data Analytics? - An Introduction (Full Guide) ,CareerFoundry,https://www.youtube.com/watch?v=yZvFH7B6gKI&pp=ygUOZGF0YSBhbmFseXRpY3M%3D,DX트렌드,데이터애널리틱스,,,
DX이해,Data Analytics Full Course 2022 | Data Analytics For Beginners | Data Analytics Course | Simplilearn ,Simplilearn,https://www.youtube.com/watch?v=CaqJ65CIoMw&pp=ygUOZGF0YSBhbmFseXRpY3M%3D,DX트렌드,데이터애널리틱스,,,
DX이해,What is Data Analytics | Data Analytics in 5 Minutes | Intellipaat ,Intellipaat,https://www.youtube.com/watch?v=37x5dKW-X5U&t=199s&pp=ygUOZGF0YSBhbmFseXRpY3M%3D,DX트렌드,데이터애널리틱스,,,
DX이해,,,,,,,,
DX이해,"""디지털금융 현재와 미래""_2023 금융포럼 ",딜사이트 (Dealsite),https://www.youtube.com/watch?v=37x5dKW-X5U&t=199s&pp=ygUOZGF0YSBhbmFseXRpY3M%3D,DX트렌드,디지털금융,,,
DX이해,'플랫폼이 이끄는 디지털금융 혁신' / 신원근 카카오페이 대표이사 ,FNTIMES한국금융신문,https://www.youtube.com/watch?v=dGe3TlAPzh4,DX트렌드,디지털금융,,,
DX이해,[코리아핀테크위크2022] 금융의 성공적인 디지털 혁신을 위한 금융보안 전략 ,금융위원회,https://www.youtube.com/watch?v=7uKHgI5kKrw&pp=ygUP65SU7KeA7YS46riI7Jy1,DX트렌드,디지털금융,,,
DX이해,[금융브리프 논단] 팬데믹 그 이후.. 디지털금융의 방향은? ,KIF한국금융연구원,https://www.youtube.com/watch?v=U3SaCul5gBo&pp=ygUP65SU7KeA7YS46riI7Jy1,DX트렌드,디지털금융,,,
DX이해,Z세대가 주도하는 새로운 금융 디지털 플랫폼 - 장영두 팀리더_디지털 ABCD 포럼 ,한경닷컴,https://www.youtube.com/watch?v=Vk0p9VYQcTM&pp=ygUP65SU7KeA7YS46riI7Jy1,DX트렌드,디지털금융,,,
DX이해,[On세상]디지털 금융혁신으로 우리의 삶이 달라진다 ,인재키움tv,https://www.youtube.com/watch?v=IOPbLF67ABc&pp=ygUP65SU7KeA7YS46riI7Jy1,DX트렌드,디지털금융,,,
DX이해,"은행의 시대는 가고, 뱅킹의 시대가 온다 ",삼정KPMG,https://www.youtube.com/watch?v=e_CK3tTpcIY&pp=ygUP65SU7KeA7YS46riI7Jy1,DX트렌드,디지털금융,,,
DX이해,[2022한국금융미래포럼] '디지털금융 새 길을 열다' ,FNTIMES한국금융신문,https://www.youtube.com/watch?v=PNvkWyh7oWw&pp=ygUP65SU7KeA7YS46riI7Jy1,DX트렌드,디지털금융,,,
DX이해,"다가온 미래, 디지털금융 혁신과 CBDC ",연합뉴스경제TV,https://www.youtube.com/watch?v=EPqylAPMoGM&pp=ygUP65SU7KeA7YS46riI7Jy1,DX트렌드,디지털금융,,,
DX이해,보이는 라디오에서 #금융규제 #샌드박스와 #혁신금융서비스 쉽게 알려드립니다! [금융프렌즈] ,금융위원회,https://www.youtube.com/watch?v=gLMiXbL5-a8,DX트렌드,디지털금융,,,
DX이해,금융규제 #샌드박스 ??혁신금융서비스를 만나보세요 ,금융위원회,https://www.youtube.com/watch?v=DNv4ZSEy4Fw&pp=ygUM7ZiB7Iug6riI7Jy1,DX트렌드,디지털금융,,,
DX이해,혁신금융서비스를 촉진시키는 금융규제 샌드박스 ,투이컨설팅-투이톡,https://www.youtube.com/watch?v=APFeDFkJVoY&pp=ygUM7ZiB7Iug6riI7Jy1,DX트렌드,디지털금융,혁신금융,금융규제,샌드박스
DX이해,혁신금융서비스 적용현황과 금융규제 샌드박스의 미래 ,투이컨설팅-투이톡,https://www.youtube.com/watch?v=vuRpWxd2DDI&pp=ygUM7ZiB7Iug6riI7Jy1,DX트렌드,디지털금융,혁신금융,금융규제,샌드박스
DX이해,"[내 삶을 바꾸는 규제혁신, 금융규제 샌드박스] - QR코드 결제 ",한국핀테크지원센터,https://www.youtube.com/watch?v=dJBLXpBtQpM&pp=ygUM7ZiB7Iug6riI7Jy1,DX트렌드,디지털금융,혁신금융,금융규제,샌드박스
DX이해,"혁신금융의 미래, 탈중앙화 금융 시스템 ""DeFi"" ",투이컨설팅-투이톡,https://www.youtube.com/watch?v=kNOsRR4yGO4,DX트렌드,디지털금융,혁신금융,금융규제,샌드박스
DX이해,"""멸종한 공룡 되지 않으려면"" 핀테크 vs 거대은행 사활 건 경쟁 (2022.01.05/뉴스데스크/MBC) ",MBCNEWS,https://www.youtube.com/watch?v=OV0CrBfxDlM&pp=ygUJ7YWM7YGs7ZWA,DX트렌드,디지털금융,혁신금융,금융규제,샌드박스
DX이해,테크핀과 핀테크 그리고 시사점_Tech-fin & Fin-tech_4분 이해 ,TMook,https://www.youtube.com/watch?v=V8hkZoUSwt0,DX트렌드,디지털금융,혁신금융,금융규제,샌드박스
DX이해,기술을 바탕으로 금융 서비스를 제공하는 테크핀 / YTN 사이언스 ,YTN 사이언스,https://www.youtube.com/watch?v=-s2w4-aQELY&pp=ygUJ7YWM7YGs7ZWA,DX트렌드,디지털금융,핀테크,,
DX이해,"[풀버전] 핀테크, 금융을 바꾼 게임 체인저ㅣEBS 비즈니스 리뷰 플러스 김강원 편 ",EBS 비즈니스 리뷰,https://www.youtube.com/watch?v=kg05Tl5fW_Q&pp=ygUJ7YWM7YGs7ZWA,DX트렌드,디지털금융,핀테크,,
DX이해,[코리아핀테크위크2022] 외국인이 본 한국의 핀테크!! ,금융위원회,https://www.youtube.com/watch?v=hfrMbunzpig&pp=ygUJ7YWM7YGs7ZWA,DX트렌드,디지털금융,핀테크,,
DX이해,요즘 $돈$ 보낼 때 계좌 누가 물어봄? 우리 생활에 ?완벽히? 스며든 핀테크! 개념부터 트렌드까지 알아봄! (ENG SUB) ,듣똑라,https://www.youtube.com/watch?v=ZIpxO6n9sTA&pp=ygUJ7YWM7YGs7ZWA,DX트렌드,디지털금융,핀테크,,
DX이해,Fintech : How it works ,Fintech,https://www.youtube.com/watch?v=ZIpxO6n9sTA&pp=ygUJ7YWM7YGs7ZWA,DX트렌드,디지털금융,핀테크,,
DX이해,15 Things You Didn’t Know About the Fintech Industry ,Alux.com,https://www.youtube.com/watch?v=uwsoyTPAduY&pp=ygUHZmludGVjaA%3D%3D,DX트렌드,디지털금융,핀테크,,
DX이해,The 10 Biggest Fintech Companies In America In 2022 | Forbes ,Forbes,https://www.youtube.com/watch?v=15GpvulfHV0&pp=ygUHZmludGVjaA%3D%3D,DX트렌드,디지털금융,핀테크,,
DX이해,"[교보증권지식포럼 세션2] 디지털금융, 이것만 알면 전문가 f.김지영 연구위원 ",KYOBO 머니텐TV [교보증권],https://www.youtube.com/watch?v=hKQYEdDUeCs&pp=ygUQ65SU7KeA7YS4IO2IrOyekA%3D%3D,DX트렌드,디지털금융,핀테크,,
DX이해,앞으로 디지털 가상자산을 이해한 사람만 살아남는 시대 (안유화) ,신사임당,https://www.youtube.com/watch?v=0BSNHo4YxQs&pp=ygUQ65SU7KeA7YS4IO2IrOyekA%3D%3D,DX트렌드,디지털자산,핀테크,,
DX이해,"디지털 자산 투자, 이것만은 꼭 이해하고 투자하세요!ㅣ[1/3부] 박성준 교수 #박성준 #카이로스 #암호화폐 #디지털자산 ",카이로스북클럽kairosbookclub,https://www.youtube.com/watch?v=y08DzNQYNF0&pp=ygUQ65SU7KeA7YS4IO2IrOyekA%3D%3D,DX트렌드,디지털자산,핀테크,,
DX이해,"디지털 리포트 2022, 디지털세상의 변화와 투자의 기회 ",핑플릭스,https://www.youtube.com/watch?v=uuDjU62BLp0&pp=ygUQ65SU7KeA7YS4IO2IrOyekA%3D%3D,DX트렌드,디지털자산,핀테크,,
,,,,,,,,
,,,,,,,,
DX태도,전통 기업의 디지털 트랜스포메이션 3가지 성공 전략,투이컨설팅-투이톡,https://www.youtube.com/watch?v=7QwI3PUqpnk,DX 필요성,,,,
DX태도,"디지털, 혁신 전략이 되다 [#다큐S프라임] 디지털 트랜스포메이션 - 1부 / YTN 사이언스",YTN 사이언스,https://www.youtube.com/watch?v=NwHNfiEfet4,DX 필요성,,,,
DX태도,"[풀버전] DT시대, 새로운 마케팅의 필요성 | EBS 비즈니스 리뷰 플러스 이승윤 편",EBS 비즈니스 리뷰,https://www.youtube.com/watch?v=0cLVWQnEwlQ,DX 필요성,,,,
DX태도,DX 디지털 트랜스포메이션 이젠 선택이 아니라 필수!! ,김종혁강사 TV,https://www.youtube.com/watch?v=9zmmRmrfzwg&pp=ygULRFjtlYTsmpTshLE%3D,DX 필요성,,,,
DX태도,배터리 회사에 DX(Digital Transformation)가 필요한 이유! ,LG에너지솔루션 [LG Energy Solution],https://www.youtube.com/watch?v=v9G7XkijRd0&pp=ygULRFjtlYTsmpTshLE%3D,DX 필요성,,,,
DX태도,,,,,,,,
DX태도,,,,,,,,
DX태도,국내 기업의 디지털 전환 현황과 로드맵: DX 적용 성공 사례를 중심으로,한국무역협회 KITA TV,https://www.youtube.com/watch?v=MJ8CJTLxVTo,DX사례,,,,
DX태도,[패널 토의] 한국 기업들의 Digital Transformation 여정,Microsoft Korea,https://www.youtube.com/watch?v=UAL2ESUMBI8,DX사례,,,,
DX태도,국내 디지털 전환(DX) 성공사례 -큐브엔시스- ,한국무역협회 KITA TV,https://www.youtube.com/watch?v=8X7YGg0LjSs&pp=ygULRFjtlYTsmpTshLE%3D,DX사례,,,,
DX태도,국내 디지털 전환(DX) 성공사례 -한국클래드텍- ,한국무역협회 KITA TV,https://www.youtube.com/watch?v=ft8jH-D3AMc&pp=ygUPRFgg7ISx6rO17IKs66GA,DX사례,,,,
DX태도,국내 디지털 전환(DX) 성공사례 ⑤ -세왕섬유- ,한국무역협회 KITA TV,https://www.youtube.com/watch?v=jp3QSKYqMDQ&pp=ygUPRFgg7ISx6rO17IKs66GA,DX사례,,,,
DX태도,국내 디지털 전환(DX) 성공사례 ⑥ -한국남부발전- ,한국무역협회 KITA TV,https://www.youtube.com/watch?v=rwcpt3MOu-A&pp=ygUPRFgg7ISx6rO17IKs66GA,DX사례,,,,
DX태도,국내 디지털 전환(DX) 성공사례 -디타스- ,한국무역협회 KITA TV,https://www.youtube.com/watch?v=U6Qripu4ZMI&pp=ygUPRFgg7ISx6rO17IKs66GA,DX사례,,,,
DX태도,국내 디지털 전환(DX) 성공사례 -두산에너빌리티- ,한국무역협회 KITA TV,https://www.youtube.com/watch?v=o2278BFESA8&pp=ygUPRFgg7ISx6rO17IKs66GA,DX사례,,,,
DX태도,국내 디지털 전환(DX) 성공사례 ⑦ -피타그래프- ,한국무역협회 KITA TV,https://www.youtube.com/watch?v=lqWhxuV2pJM&pp=ygUPRFgg7ISx6rO17IKs66GA,DX사례,,,,
DX태도,캔에 AR기능이? 인공지능 자판기? 코카콜라의 디지털 트랜스포메이션 전략을 알아보자 ,한국무역협회 KITA TV,https://www.youtube.com/watch?v=fzEMU-SdsFA&pp=ygUPRFgg7ISx6rO17IKs66GA,DX사례,,,,
DX태도,우리 기업의 DX 성공 이야기 ⑪ - 티오더 ,한국무역협회 KITA TV,https://www.youtube.com/watch?v=bLT0CUkbrl4&pp=ygUPRFgg7ISx6rO17IKs66GA,DX사례,,,,
DX태도,우리 기업의 DX 성공 이야기 ⑧ - 한국신용데이터 ,한국무역협회 KITA TV,https://www.youtube.com/watch?v=tWvu7_s4I7g&pp=ygUPRFgg7ISx6rO17IKs66GA,DX사례,,,,
DX태도,우리 기업의 DX 성공 이야기 ⑬ - KT,한국무역협회 KITA TV,https://www.youtube.com/watch?v=2HCVivrEHz0,DX사례,,,,
DX태도,우리 기업의 DX 성공 이야기 ⑫ - 윌로그,한국무역협회 KITA TV,https://www.youtube.com/watch?v=EFNU0KLRvEI,DX사례,,,,
DX태도,우리 기업의 DX 성공 이야기 ⑩ - 에스이임파워,한국무역협회 KITA TV,https://www.youtube.com/watch?v=zObnv296vpY,DX사례,,,,
DX태도,우리 기업의 DX 성공 이야기 ⑨ - 크레파스솔루션,한국무역협회 KITA TV,https://www.youtube.com/watch?v=v4UxT6yWsxc,DX사례,,,,
DX태도,국내 디지털 전환(DX) 성공사례 -큐브엔시스-,한국무역협회 KITA TV,https://www.youtube.com/watch?v=8X7YGg0LjSs,DX사례,,,,
DX태도,국내 디지털 전환(DX) 성공사례 -디타스-,한국무역협회 KITA TV,https://www.youtube.com/watch?v=U6Qripu4ZMI,DX사례,,,,
DX태도,,,,,,,,
DX태도,디지털 시대 조직문화 혁신 어떻게? ,Forbes Korea,https://www.youtube.com/watch?v=V6D_BZEm5H0&pp=ygUIRFjsobDsp4E%3D,조직문화혁신,,,,
DX태도,성공적인 DX를 위한 기업 내 임직원 교육 방안 | 김수인 엘리스 CPO ,엘리스,https://www.youtube.com/watch?v=QKXRgM09MIo&pp=ygUIRFjsobDsp4E%3D,조직문화혁신,,,,
DX태도,디지털트랜스포메이션 조직문화혁신 ,디지털트랜스포메이션 트렌드_DX TREND,https://www.youtube.com/watch?v=IoX3J2Ta4RM&pp=ygUIRFjsobDsp4E%3D,조직문화혁신,,,,
DX태도,[비즈킷]_ 성공하는 기업들의 공통적인 조직문화 3가지 ,IGM세계경영연구원,https://www.youtube.com/watch?v=18M_PkT0Zkc&pp=ygUS7KGw7KeB66y47ZmU7ZiB7Iug,조직문화혁신,,,,
DX태도,[비즈킷]_ 회사 분위기를 긍정적으로 바꿔보고 싶은가? 세 가지를 챙겨라 ,IGM세계경영연구원,https://www.youtube.com/watch?v=apeT50iRnQw&pp=ygUS7KGw7KeB66y47ZmU7ZiB7Iug,조직문화혁신,,,,
DX태도,[IGM 디지털] 혁신 조직 만들고 싶다면 두려움 없이 말하게 하라! ,IGM세계경영연구원,https://www.youtube.com/watch?v=5tHoTDlStX8&pp=ygUS7KGw7KeB66y47ZmU7ZiB7Iug,조직문화혁신,,,,
DX태도,과연 성공적인 조직 문화를 만드는 방법은 뭘까??? | 아드리엘 스타루뚜밥 제2장? ,아드리엘,https://www.youtube.com/watch?v=IT3BGIZXJ0Y&pp=ygUS7KGw7KeB66y47ZmU7ZiB7Iug,조직문화혁신,,,,
DX태도,디지털트랜스포메이션 조직문화혁신 ,디지털트랜스포메이션 트렌드_DX TREND,https://www.youtube.com/watch?v=IoX3J2Ta4RM&pp=ygUS7KGw7KeB66y47ZmU7ZiB7Iug,조직문화혁신,,,,
DX태도,MZ세대라면 누구나 탐이 날 CJ의 유연하고 트렌디한 조직문화 엿보기??ㅣ[#빈스큐레이팅] EP.09 MZ세대 조직문화 ,CJ NEWSROOM,https://www.youtube.com/watch?v=dm0tUTo5Kuk&pp=ygUS7KGw7KeB66y47ZmU7ZiB7Iug,조직문화혁신,,,,
DX태도,"조직문화, 돈이 될까? 직원소통에 답답한 리더라면! I 우아한형제들 한명수 CCO ",가인지TV,https://www.youtube.com/watch?v=dbFLQRy2pAw&pp=ygUS7KGw7KeB66y47ZmU7ZiB7Iug,조직문화혁신,,,,
